Cidade Considerada;Região Administrativa;Ano Óbito;Mês Óbito;Mês Descrição;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etária;Idade;Hora Acidente;Tipo Vítima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia;KM Arredondado;Outro Veículo Envolvido
ARACARIGUAMA;Sorocaba;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;30-34;34;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,437774121;-47,070033285;SP 280;NAO DISPONIVEL;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;81;;PEDESTRE;PUBLICO;QUARTA;Rodovias;-23,583197624114128;-46,77513605043062;SP 270;17;AUTOMOVEL
MAIRIPORA;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;60-64;62;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,3284135595016;-46,6147121797842;SP 023;NAO DISPONIVEL;AUTOMOVEL
MAIRIPORA;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;80 ou mais;81;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;-23,3284135595016;-46,6147121797842;SP 023;NAO DISPONIVEL;AUTOMOVEL
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;18-24;22;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,4135174261052;-46,4535756379685;SP 036;31;NÃO HÁ
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;MANHA;CHOQUE;AUTOMOVEL;25-29;28;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;-23,4135174261052;-46,4535756379685;SP 036;31;NÃO HÁ
MOGI DAS CRUZES;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;12;;PEDESTRE;PUBLICO;QUINTA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;SP 102;NAO DISPONIVEL;AUTOMOVEL
MOGI DAS CRUZES;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;33;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-23,616116703787295;-46,25720744535608;SP 039;53;AUTOMOVEL
COTIA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;45-49;47;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,58208401205611;-46,92090438018766;SP 029;41;NÃO HÁ
TABOAO DA SERRA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;33;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-23,6110261069767;-46,7746910448267;BR 116;NAO DISPONIVEL;AUTOMOVEL
UBATUBA;São José dos Campos;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-23,5392038479056;-45,2291170419036;SP 055;NAO DISPONIVEL;CAMINHAO
UBATUBA;São José dos Campos;2018;1;JANEIRO;FEMININO;MADRUGADA;COLISAO;AUTOMOVEL;18-24;22;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;-23,467289243;-45,063202405;SP 055;NAO DISPONIVEL;CAMINHAO
AREALVA;Bauru;2018;1;JANEIRO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-22,056639904;-49,003973982;SPA 372/321;NAO DISPONIVEL;NÃO HÁ
BAURU;Bauru;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-22,316988511;-48,9949427029999;SPA 228/225;NAO DISPONIVEL;AUTOMOVEL
BAURU;Bauru;2018;1;JANEIRO;FEMININO;NOITE;COLISAO;MOTOCICLETA;45-49;46;;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;-22,316988511;-48,9949427029999;SPA 228/225;NAO DISPONIVEL;AUTOMOVEL
PIRACAIA;Campinas;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,0419703139078;-46,4058500043564;SP 063;NAO DISPONIVEL;AUTOMOVEL
PIRACAIA;Campinas;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;0-17;16;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-23,0419703139078;-46,4058500043564;SP 063;NAO DISPONIVEL;AUTOMOVEL
AMERICANA;Campinas;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;QUARTA;Rodovias;-22,696689027;-47,309333682;SP 330;129;AUTOMOVEL
PIRACAIA;Campinas;2018;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;60-64;64;;NAO DISPONIVEL;PUBLICO;QUARTA;Rodovias;-23,0492990079496;-46,3854590497261;SP 063;NAO DISPONIVEL;NAO DISPONIVEL
MARACAI;Marília;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;30-34;33;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-22,67216798051287;-50,70019998629088;SP 437;NAO DISPONIVEL;NÃO HÁ
ALVINLANDIA;Marília;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;65-69;68;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-22,3794481103504;-49,7281409682591;SP 331;NAO DISPONIVEL;AUTOMOVEL
HERCULANDIA;Marília;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;30-34;31;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;-21,89774941556193;-50,367827312053734;SP 383;NAO DISPONIVEL;NÃO HÁ
HERCULANDIA;Marília;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;60-64;61;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-21,89774941556193;-50,367827312053734;SP 383;NAO DISPONIVEL;NÃO HÁ
SANTO EXPEDITO;Presidente Prudente;2018;1;JANEIRO;MASCULINO;TARDE;CHOQUE;AUTOMOVEL;40-44;41;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-21,7422129845256;-51,380035180799744;SP 501;NAO DISPONIVEL;NAO DISPONIVEL
BARRINHA;Ribeirão Preto;2018;1;JANEIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;60-64;60;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-21,19935;-48,16009;SP 333;NAO DISPONIVEL;NAO DISPONIVEL
CAJURU;Ribeirão Preto;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;60-64;60;;CONDUTOR;PUBLICO;TERÇA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;SP 333;NAO DISPONIVEL;CAMINHAO
SALES;São José do Rio Preto;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-21,3153326159599;-49,4846790833782;SP 379;NAO DISPONIVEL;AUTOMOVEL
CATANDUVA;São José do Rio Preto;2018;1;JANEIRO;FEMININO;MANHA;OUTROS;AUTOMOVEL;18-24;22;;NAO DISPONIVEL;PUBLICO;DOMINGO;Rodovias;-21,13008;-49,02509;SP 310;388;NÃO HÁ
SAO ROQUE;Sorocaba;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;40-44;42;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,578852377225793;-47,06189068077942;SP 270;49;CAMINHAO
ARACARIGUAMA;Sorocaba;2018;1;JANEIRO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-23,4368590223836;-47,0969492099777;SP 280;NAO DISPONIVEL;CAMINHAO
GUARATINGUETA;São José dos Campos;2018;1;JANEIRO;FEMININO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;75-79;77;;PEDESTRE;PUBLICO;TERÇA;Rodovias;-22,820301;-45,195402;SP 062;176;AUTOMOVEL
REDENCAO DA SERRA;São José dos Campos;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;25-29;27;;CONDUTOR;PUBLICO;TERÇA;Rodovias;-23,20792587493796;-45,42579971989458;SP 125;NAO DISPONIVEL;AUTOMOVEL
SAO JOSE DOS CAMPOS;São José dos Campos;2018;1;JANEIRO;FEMININO;NOITE;OUTROS;AUTOMOVEL;18-24;18;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;-23,1279159652251;-45,7616860958165;SP 062;103;AUTOMOVEL
SAO JOSE DOS CAMPOS;São José dos Campos;2018;1;JANEIRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;25-29;26;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,1279159652251;-45,7616860958165;SP 062;103;AUTOMOVEL
AMPARO;Campinas;2018;1;JANEIRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;60-64;62;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-22,686596316609;-46,7488634598099;SP 360;136;NAO DISPONIVEL
RIBEIRAO PRETO;Ribeirão Preto;2018;1;JANEIRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;30-34;34;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-21,154311;-47,79844;RUA ANTONIO MILENA;NAO DISPONIVEL;NAO DISPONIVEL
NOVO HORIZONTE;São José do Rio Preto;2018;1;JANEIRO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;89;;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;-21,463784;-49,218709;AVENIDA JOSE WILLIBALDO DE FREITAS;NAO DISPONIVEL;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;BICICLETA;25-29;25;;CONDUTOR;NAO DISPONIVEL;SEXTA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
CARAPICUIBA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;45-49;46;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,5170942517438;-46,8407201074545;SP 312;26;ONIBUS
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;35-39;38;;CONDUTOR;NAO DISPONIVEL;SÁBADO;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;60-64;62;;PEDESTRE;PUBLICO;QUINTA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;40-44;44;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,621392;-46,701193;SP 015;NAO DISPONIVEL;NÃO HÁ
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;TARDE;OUTROS;NAO DISPONIVEL;30-34;30;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;-23,595536688719246;-46,69230176895407;SP 015;NAO DISPONIVEL;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;25-29;29;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-23,444358702;-46,786882281;SP 330;22;CAMINHAO
OSASCO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;BICICLETA;45-49;46;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,482416628;-46,770944595;SP 330;18;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;60-64;64;;CONDUTOR;PUBLICO;SEGUNDA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;34;;PEDESTRE;PUBLICO;TERÇA;Rodovias;-23,466912325;-46,750130653;SP 348;20;MOTOCICLETA
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;75-79;75;;PEDESTRE;NAO DISPONIVEL;DOMINGO;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;OUTROS
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;0-17;16;;CONDUTOR;PUBLICO;SÁBADO;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ
SAO BERNARDO DO CAMPO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;56;;PEDESTRE;PUBLICO;QUINTA;Rodovias;-23,7842069731533;-46,5976497950372;SP 160;29;AUTOMOVEL
SAO BERNARDO DO CAMPO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NOITE;COLISAO;AUTOMOVEL;40-44;40;;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;-23,7842069731533;-46,5976497950372;SP 160;29;AUTOMOVEL
SAO BERNARDO DO CAMPO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;NOITE;COLISAO;AUTOMOVEL;18-24;21;;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;-23,7842069731533;-46,5976497950372;SP 160;29;AUTOMOVEL
SAO BERNARDO DO CAMPO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;60-64;61;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,779294631;-46,52767192;SP 150;29;NAO DISPONIVEL
RIBEIRAO PIRES;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;50-54;51;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,7172405345916;-46,4015047396017;SP 031;46;AUTOMOVEL
RIBEIRAO PIRES;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;TARDE;CHOQUE;CAMINHAO;30-34;30;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;SP 021;NAO DISPONIVEL;CAMINHAO
SAO BERNARDO DO CAMPO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;0-17;15;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;-23,8427367929167;-46,57654116522731;SP 160;35;CAMINHAO
DIADEMA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;NAO DISPONIVEL;QUARTA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
ARUJA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;TERÇA;Rodovias;-23,3988784808917;-46,2996514174688;BR 116;NAO DISPONIVEL;CAMINHAO
SAO PAULO;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;65-69;65;;PEDESTRE;NAO DISPONIVEL;SEGUNDA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;ATROPELAMENTO;PEDESTRE;40-44;42;;PEDESTRE;NAO DISPONIVEL;SEXTA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;50-54;53;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,4166277404593;-46,3728685254825;BR 116;210;CAMINHAO
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;OUTROS;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SÁBADO;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-23,4474006792502;-46,454890254442;BR 116;219;CAMINHAO
GUARULHOS;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;-23,4166277404593;-46,3728685254825;BR 116;210;NAO DISPONIVEL
GUARAREMA;Metropolitana de São Paulo;2018;1;JANEIRO;FEMININO;MANHA;OUTROS;AUTOMOVEL;55-59;58;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-23,3596550518121;-46,0979905370472;SP 070;NAO DISPONIVEL;NÃO HÁ
ITAQUAQUECETUBA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;59;;PEDESTRE;PUBLICO;TERÇA;Rodovias;-23,484538831425;-46,3620154337935;SP 056;31;CAMINHAO
ITAQUAQUECETUBA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;37;;PEDESTRE;PUBLICO;TERÇA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;SP 021;NAO DISPONIVEL;NAO DISPONIVEL
BIRITIBA-MIRIM;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,5691657945104;-46,0670218337727;SP 088;NAO DISPONIVEL;CAMINHAO
MOGI DAS CRUZES;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;30-34;33;;PEDESTRE;PUBLICO;QUINTA;Rodovias;-23,46230844225684;-46,245183109428346;SP 088;42;CAMINHAO
BARUERI;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;30-34;33;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,5146380229279;-46,8689398818889;SP 312;28;NÃO HÁ
ITAPEVI;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;COLISAO;MOTOCICLETA;30-34;31;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,535833636227;-46,9985384147316;SP 274;48;AUTOMOVEL
JUQUITIBA;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;65-69;67;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-23,9921223900516;-47,147519362737;BR 116;NAO DISPONIVEL;CAMINHAO
OSASCO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,5121808230871;-46,802830768979;SP 280;19;CAMINHAO
OSASCO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;45-49;45;;CONDUTOR;NAO DISPONIVEL;SÁBADO;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
OSASCO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;55-59;58;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
OSASCO;Metropolitana de São Paulo;2018;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;25-29;26;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Não Disponível;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL
MIRACATU;Registro;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;ONIBUS;45-49;47;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-24,0374406949197;-47,1894189815007;BR 116;NAO DISPONIVEL;CAMINHAO
BARRA DO TURVO;Registro;2018;1;JANEIRO;MASCULINO;MANHA;CHOQUE;AUTOMOVEL;65-69;66;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-24,96533615789587;-48,48314824336363;BR 116;NAO DISPONIVEL;NÃO HÁ
REGISTRO;Registro;2018;1;JANEIRO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;65-69;68;;PEDESTRE;PUBLICO;QUARTA;Rodovias;-24,569230466605;-47,8788065203794;BR 116;454;AUTOMOVEL
REGISTRO;Registro;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;CAMINHAO;60-64;64;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;-24,5029461411177;-47,8477286029177;BR 116;445;CAMINHAO
SANTOS;Baixada Santista;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;25-29;29;;CONDUTOR;PUBLICO;QUINTA;Rodovias;-23,886755415500435;-46,20489023364979;SP 055;235;CAMINHAO
SAO VICENTE;Baixada Santista;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;75-79;75;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-23,916683008648913;-46,523006298437124;SP 160;48;NAO DISPONIVEL
GUARUJA;Baixada Santista;2018;1;JANEIRO;MASCULINO;MANHA;OUTROS;CAMINHAO;55-59;59;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,948540082;-46,277859787;SPA 248/055;4;NÃO HÁ
GUARUJA;Baixada Santista;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-23,948540082;-46,277859787;SPA 248/055;3;NAO DISPONIVEL
BERTIOGA;Baixada Santista;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEXTA;Rodovias;-23,879619911736;-46,1792278454635;BR 101;NAO DISPONIVEL;MOTOCICLETA
MONGAGUA;Baixada Santista;2018;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;50;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-24,1125575927223;-46,6594679410749;SP 055;NAO DISPONIVEL;NAO DISPONIVEL
PERUIBE;Baixada Santista;2018;1;JANEIRO;MASCULINO;MADRUGADA;OUTROS;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-24,2573640122124;-46,9403379542091;SP 055;NAO DISPONIVEL;NÃO HÁ
CARAGUATATUBA;São José dos Campos;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;BICICLETA;30-34;34;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,702297;-45,436769;SP 055;NAO DISPONIVEL;MOTOCICLETA
CARAGUATATUBA;São José dos Campos;2018;1;JANEIRO;FEMININO;NOITE;OUTROS;MOTOCICLETA;18-24;20;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;-23,5898815574147;-45,4411282387584;SP 099;NAO DISPONIVEL;AUTOMOVEL
CARAGUATATUBA;São José dos Campos;2018;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,70033533654798;-45,43805427037066;SP 055;NAO DISPONIVEL;NÃO HÁ
UBATUBA;São José dos Campos;2018;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;BICICLETA;18-24;21;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,4439150328768;-45,08378426972;BR 101;NAO DISPONIVEL;AUTOMOVEL
SAO SEBASTIAO;São José dos Campos;2018;1;JANEIRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;65-69;67;;CONDUTOR;PUBLICO;SEXTA;Rodovias;-23,8306170188935;-45,5037043786886;SP 055;NAO DISPONIVEL;ONIBUS
SAO SEBASTIAO;São José dos Campos;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;-23,769808;-45,689602;SPA 165/055;NAO DISPONIVEL;AUTOMOVEL
SAO SEBASTIAO;São José dos Campos;2018;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;24;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;-23,769808;-45,689602;SPA 165/055;NAO DISPONIVEL;AUTOMOVEL
JACUPIRANGA;Registro;2018;1;JANEIRO;FEMININO;MADRUGADA;COLISAO;AUTOMOVEL;50-54;53;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;-24,667843853064007;-47,977208348598;BR 116;NAO DISPONIVEL;CAMINHAO
GUARACAI;Araçatuba;2018;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;88;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;-21,0128458;-51,1787197;SPA 615/300;NAO DISPONIVEL;AUTOMOVEL
MIRANDOPOLIS;Araçatuba;2018;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;33;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-21,120764024;-51,090838352;SPA 601/300;NAO DISPONIVEL;AUTOMOVEL
